Date,Close
8/4/2017,223.30814
8/7/2017,223.17197
8/8/2017,222.53044
8/9/2017,221.84448
8/10/2017,220.88254
8/11/2017,221.58841
8/14/2017,222.38774
8/15/2017,221.97966
8/16/2017,221.21115
8/17/2017,219.76483
8/18/2017,219.93037
8/21/2017,220.47955
8/22/2017,221.20406
8/23/2017,220.80176
8/24/2017,220.74074
8/25/2017,221.06975
8/28/2017,221.36363
8/29/2017,221.9408
8/30/2017,222.71681
8/31/2017,223.19296
9/1/2017,223.00015
9/5/2017,222.51819
9/6/2017,222.93768
9/7/2017,223.23155
9/8/2017,223.86928
9/11/2017,225.12059
9/12/2017,225.49841
9/13/2017,225.60321
9/14/2017,225.74286
9/15/2017,226.04262
9/18/2017,226.29536
9/19/2017,226.32436
9/20/2017,226.17113
9/21/2017,225.86494
9/22/2017,225.83345
9/25/2017,225.82527
9/26/2017,226.23505
9/27/2017,226.88893
9/28/2017,227.41528
9/29/2017,228.15607
10/2/2017,228.85338
10/3/2017,229.33133
10/4/2017,229.78609
10/5/2017,230.30957
10/6/2017,230.19444
10/9/2017,230.2348
10/10/2017,230.5821
10/11/2017,230.71349
10/12/2017,230.70067
10/13/2017,230.95662
10/16/2017,231.20126
10/17/2017,231.41258
10/18/2017,231.66628
10/19/2017,231.90404
10/20/2017,232.17755
10/23/2017,231.75734
10/24/2017,231.76784
10/25/2017,231.57756
10/26/2017,232.14807
10/27/2017,232.83287
10/30/2017,232.6108
10/31/2017,232.93465
11/1/2017,233.2429
11/2/2017,233.56065
11/3/2017,234.00423
11/6/2017,234.12645
11/7/2017,234.03276
11/8/2017,233.96208
11/9/2017,233.53397
11/10/2017,233.43471
11/13/2017,233.31294
11/14/2017,233.00127
11/15/2017,232.98439
11/16/2017,233.84032
11/17/2017,233.87852
11/20/2017,234.50122
11/21/2017,235.25322
11/22/2017,235.45503
11/24/2017,236.07225
11/27/2017,236.81987
11/28/2017,238.158
11/29/2017,238.58313
11/30/2017,239.28441
12/1/2017,238.8528
12/4/2017,238.55109
12/5/2017,238.39156
12/6/2017,238.89304
12/7/2017,239.7572
12/8/2017,240.61244
12/11/2017,241.03006
12/12/2017,241.2211
12/13/2017,241.32875
12/14/2017,241.64183
12/15/2017,242.85458
12/18/2017,243.29588
12/19/2017,242.90144
12/20/2017,242.96127
12/21/2017,243.14137
12/22/2017,243.06436
12/26/2017,243.01346
12/27/2017,243.21126
12/28/2017,243.57263
12/29/2017,244.00656
1/2/2018,245.53853
1/3/2018,246.85431
1/4/2018,247.91776
1/5/2018,248.90443
1/8/2018,249.371
1/9/2018,249.90797
1/10/2018,250.51265
1/11/2018,251.85127
1/12/2018,252.73067
1/16/2018,253.08798
1/17/2018,254.41005
1/18/2018,254.92542
1/19/2018,256.15417
1/22/2018,257.31766
1/23/2018,257.73425
1/24/2018,258.0362
1/25/2018,258.5039
1/26/2018,258.94437
1/29/2018,257.26443
1/30/2018,255.45538
1/31/2018,253.8908
2/1/2018,250.73451
2/2/2018,245.60844
2/5/2018,241.42795
2/6/2018,242.04192
2/7/2018,239.58612
2/8/2018,237.09818
2/9/2018,240.08835
2/12/2018,242.59442
2/13/2018,244.30089
2/14/2018,246.59312
2/15/2018,247.72267
2/16/2018,247.19254
2/20/2018,246.48764
2/21/2018,246.79189
