Date,Close
8/4/2017,235.76184
8/7/2017,235.97736
8/8/2017,236.13968
8/9/2017,236.3529
8/10/2017,236.41414
8/11/2017,237.45032
8/14/2017,236.59073
8/15/2017,237.16861
8/16/2017,236.06154
8/17/2017,236.51137
8/18/2017,237.93538
8/21/2017,237.07928
8/22/2017,237.65593
8/23/2017,237.77206
8/24/2017,237.90192
8/25/2017,238.57704
8/28/2017,238.835
8/29/2017,238.76227
8/30/2017,239.16197
8/31/2017,238.41107
9/1/2017,238.49794
9/5/2017,238.60507
9/6/2017,238.14207
9/7/2017,237.22354
9/8/2017,238.93875
9/11/2017,238.04062
9/12/2017,238.65385
9/13/2017,239.78644
9/14/2017,239.5414
9/15/2017,240.1722
9/18/2017,240.0022
9/19/2017,242.13953
9/20/2017,241.79668
9/21/2017,243.87088
9/22/2017,243.24481
9/25/2017,243.32451
9/26/2017,242.5821
9/27/2017,242.74693
9/28/2017,243.32652
9/29/2017,244.40627
10/2/2017,244.98325
10/3/2017,245.41377
10/4/2017,245.42928
10/5/2017,244.65237
10/6/2017,246.48587
10/9/2017,247.56349
10/10/2017,246.84822
10/11/2017,246.95421
10/12/2017,247.33794
10/13/2017,247.27621
10/16/2017,247.09259
10/17/2017,247.22577
10/18/2017,247.63553
10/19/2017,246.81895
10/20/2017,248.44557
10/23/2017,249.54114
10/24/2017,250.48784
10/25/2017,251.95241
10/26/2017,252.32666
10/27/2017,252.96008
10/30/2017,252.65503
10/31/2017,254.3834
11/1/2017,255.68187
11/2/2017,254.99933
11/3/2017,257.3299
11/6/2017,256.73093
11/7/2017,258.0341
11/8/2017,259.7483
11/9/2017,260.22388
11/10/2017,260.27084
11/13/2017,260.44186
11/14/2017,263.1234
11/15/2017,261.41434
11/16/2017,259.42694
11/17/2017,259.6273
11/20/2017,259.2271
11/21/2017,254.35823
11/22/2017,245.61174
11/24/2017,250.24649
11/27/2017,247.7233
11/28/2017,240.36325
11/29/2017,243.84105
11/30/2017,245.49855
12/1/2017,245.97679
12/4/2017,248.8074
12/5/2017,251.20828
12/6/2017,251.31395
12/7/2017,250.2311
12/8/2017,249.35875
12/11/2017,249.7083
12/12/2017,253.07
12/13/2017,255.36252
12/14/2017,252.74356
12/15/2017,251.03195
12/18/2017,247.90862
12/19/2017,249.20212
12/20/2017,251.23994
12/21/2017,251.66139
12/22/2017,251.701
12/26/2017,252.76164
12/27/2017,256.44888
12/28/2017,255.94557
12/29/2017,254.9049
1/2/2018,253.88188
1/3/2018,253.70576
1/4/2018,253.91934
1/5/2018,250.9448
1/8/2018,251.62465
1/9/2018,250.87039
1/10/2018,245.60431
1/11/2018,241.63803
