Date,Close
8/4/2017,241.56903
8/7/2017,241.57736
8/8/2017,241.5574
8/9/2017,241.53305
8/10/2017,241.54715
8/11/2017,241.55812
8/14/2017,241.5489
8/15/2017,241.49283
8/16/2017,241.46588
8/17/2017,241.44765
8/18/2017,241.48628
8/21/2017,241.51955
8/22/2017,241.5344
8/23/2017,241.58989
8/24/2017,241.63617
8/25/2017,241.72282
8/28/2017,241.81367
8/29/2017,241.92094
8/30/2017,242.03114
8/31/2017,242.11823
9/1/2017,242.19368
9/5/2017,242.30106
9/6/2017,242.36914
9/7/2017,242.44107
9/8/2017,242.48372
9/11/2017,242.50119
9/12/2017,242.45724
9/13/2017,242.45872
9/14/2017,242.43573
9/15/2017,242.43864
9/18/2017,242.46213
9/19/2017,242.47179
9/20/2017,242.55786
9/21/2017,242.62349
9/22/2017,242.78468
9/25/2017,242.91441
9/26/2017,243.12413
9/27/2017,243.28073
9/28/2017,243.45644
9/29/2017,243.58998
10/2/2017,243.6929
10/3/2017,243.76515
10/4/2017,243.82233
10/5/2017,243.84203
10/6/2017,243.86192
10/9/2017,243.90341
10/10/2017,243.89871
10/11/2017,243.90045
10/12/2017,243.92802
10/13/2017,243.98102
10/16/2017,244.06427
10/17/2017,244.1632
10/18/2017,244.2662
10/19/2017,244.37878
10/20/2017,244.46112
10/23/2017,244.5971
10/24/2017,244.7193
10/25/2017,244.89926
10/26/2017,245.04013
10/27/2017,245.12526
10/30/2017,245.2534
10/31/2017,245.36142
11/1/2017,245.52165
11/2/2017,245.65582
11/3/2017,245.7586
11/6/2017,245.87646
11/7/2017,245.96246
11/8/2017,246.13206
11/9/2017,246.29405
11/10/2017,246.5063
11/13/2017,246.68852
11/14/2017,246.86896
11/15/2017,247.12408
11/16/2017,247.29137
11/17/2017,247.53055
11/20/2017,247.73674
11/21/2017,247.8635
11/22/2017,247.92024
11/24/2017,247.89603
11/27/2017,247.93327
11/28/2017,247.71165
11/29/2017,247.47145
11/30/2017,247.11595
12/1/2017,246.73209
12/4/2017,246.51859
12/5/2017,246.35805
12/6/2017,246.42514
12/7/2017,246.65363
12/8/2017,246.92795
12/11/2017,247.31305
12/12/2017,247.77797
12/13/2017,248.34682
12/14/2017,248.97916
12/15/2017,249.581
12/18/2017,250.12318
12/19/2017,250.57187
12/20/2017,250.97807
12/21/2017,251.0132
12/22/2017,250.73784
12/26/2017,250.2806
12/27/2017,249.70238
12/28/2017,249.19785
12/29/2017,248.85472
1/2/2018,248.6855
1/3/2018,248.57515
1/4/2018,248.67859
1/5/2018,248.94885
1/8/2018,249.37698
1/9/2018,250.14583
1/10/2018,251.03035
1/11/2018,251.87573
1/12/2018,252.58507
1/16/2018,253.2402
1/17/2018,253.59804
1/18/2018,253.83002
1/19/2018,253.73933
1/22/2018,253.19048
1/23/2018,252.38509
1/24/2018,251.33267
1/25/2018,250.35065
1/26/2018,249.2725
1/29/2018,248.49171
1/30/2018,247.91234
1/31/2018,247.42769
2/1/2018,247.07176
2/2/2018,247.0332
2/5/2018,247.50575
2/6/2018,247.81961
2/7/2018,248.14194
2/8/2018,248.73701
2/9/2018,249.2057
2/12/2018,249.48546
2/13/2018,249.53929
2/14/2018,249.30861
2/15/2018,248.76622
2/16/2018,248.18349
2/20/2018,247.70984
2/21/2018,247.48517
2/22/2018,247.4525
2/23/2018,247.35136
2/26/2018,247.13582
2/27/2018,247.12209
2/28/2018,247.36101
3/1/2018,247.86743
3/2/2018,248.51419
3/5/2018,249.11568
3/6/2018,249.7016
3/7/2018,250.36427
3/8/2018,250.96706
3/9/2018,251.07448
3/12/2018,250.94218
3/13/2018,250.65262
3/14/2018,250.18835
3/15/2018,249.64992
3/16/2018,248.94861
3/19/2018,248.31525
3/20/2018,247.64293
3/21/2018,247.07166
3/22/2018,246.63371
3/23/2018,246.51247
3/26/2018,246.23308
3/27/2018,246.18887
3/28/2018,246.29156
3/29/2018,246.52444
4/2/2018,247.04857
4/3/2018,247.5985
4/4/2018,248.10376
4/5/2018,248.57007
4/6/2018,249.24939
4/9/2018,249.92686
4/10/2018,250.35971
4/11/2018,250.59166
4/12/2018,250.6758
4/13/2018,250.62198
4/16/2018,250.45642
4/17/2018,249.97899
4/18/2018,249.42656
4/19/2018,248.76381
4/20/2018,248.2639
4/23/2018,247.8119
4/24/2018,247.66348
4/25/2018,247.64044
4/26/2018,247.71805
4/27/2018,247.87987
4/30/2018,248.22652
5/1/2018,248.70032
5/2/2018,249.37944
5/3/2018,250.21654
5/4/2018,250.98544
5/7/2018,251.7429
5/8/2018,252.4358
5/9/2018,252.97408
5/10/2018,253.24803
5/11/2018,253.29811
5/14/2018,253.19736
5/15/2018,253.05042
5/16/2018,252.73598
5/17/2018,252.34532
5/18/2018,252.02824
5/21/2018,251.74792
5/22/2018,251.57903
5/23/2018,251.45729
5/24/2018,251.45222
5/25/2018,251.59784
5/29/2018,252.04912
5/30/2018,252.62766
5/31/2018,253.37418
6/1/2018,254.23605
6/4/2018,255.0126
6/5/2018,255.66652
6/6/2018,256.14044
6/7/2018,256.38684
6/8/2018,256.566
6/11/2018,256.52817
6/12/2018,256.37585
6/13/2018,256.035
6/14/2018,255.60577
6/15/2018,255.15736
6/18/2018,254.76988
6/19/2018,254.4613
6/20/2018,254.20158
6/21/2018,254.01912
6/22/2018,253.95851
6/25/2018,254.21898
6/26/2018,254.68071
6/27/2018,255.33865
6/28/2018,255.99622
6/29/2018,256.49792
7/2/2018,256.92548
7/3/2018,257.40714
7/5/2018,257.8349
7/6/2018,258.097
7/9/2018,258.124
7/10/2018,258.0558
7/11/2018,258.12732
7/12/2018,258.25113
7/13/2018,258.44833
7/16/2018,258.66583
7/17/2018,258.94586
7/18/2018,259.25018
7/19/2018,259.637
7/20/2018,260.2256
7/23/2018,260.8307
7/24/2018,261.3187
7/25/2018,261.50427
7/26/2018,261.548
7/27/2018,261.62122
7/30/2018,261.77753
7/31/2018,261.8855
8/1/2018,261.8271
8/2/2018,261.53925
8/3/2018,261.1075
8/6/2018,260.61316
8/7/2018,259.85144
8/8/2018,259.10852
8/9/2018,258.31793
8/10/2018,257.88876
8/13/2018,257.8448
