,SPY-Return-Percent,Algo-Return-Percent
0,0.0018591413779227481,-0.0018591413779227481
1,-0.0024610910657548203,0.0024610910657548203
2,-4.048954559926386e-05,4.048954559926386e-05
3,-0.014115227115057114,0.014115227115057114
4,0.001476727396852686,0.001476727396852686
5,0.009913568410730508,0.009913568410730508
6,-0.00012182334351830696,0.00012182334351830696
7,0.001744091073592899,-0.001744091073592899
8,-0.015590658938456695,0.015590658938456695
9,-0.0015631656667317972,-0.0015631656667317972
10,0.0007828064895940618,0.0007828064895940618
11,0.010457038625646354,0.010457038625646354
12,-0.0035854217323419914,0.0035854217323419914
13,-0.0023306545664272273,0.0023306545664272273
14,0.002336099206710975,0.002336099206710975
15,4.0936555616470654e-05,4.0936555616470654e-05
16,0.0011448121407395733,0.0011448121407395733
17,0.004737564461179274,0.004737564461179274
18,0.006016118041616799,0.006016118041616799
19,0.001414019014195854,-0.001414019014195854
20,-0.007181745144770435,0.007181745144770435
21,0.003413638913765716,0.003413638913765716
22,-0.00012164573158638115,-0.00012164573158638115
23,-0.0011747000166720625,-0.0011747000166720625
24,0.010665936446483391,0.010665936446483391
25,0.0033709379795619126,0.0033709379795619126
26,0.0004795633926752139,0.0004795633926752139
27,-0.00031970389816430114,-0.00031970389816430114
28,0.0013441643385461548,0.0013441643385461548
29,0.002126809931687144,0.002126809931687144
30,0.0010008656734544646,0.0010008656734544646
31,0.00036000451666182745,-0.00036000451666182745
32,-0.002679364247462947,0.002679364247462947
33,0.00020061560585244603,-0.00020061560585244603
34,-0.002044359993734251,0.002044359993734251
35,0.0006025141068340108,0.0006025141068340108
36,0.003894208015500462,0.003894208015500462
37,0.0011996309917362094,0.0011996309917362094
38,0.0035154381276699194,0.0035154381276699194
39,0.004338479853407245,0.004338479853407245
40,0.0021403478602662835,0.0021403478602662835
41,0.0011862993370294584,0.0011862993370294584
42,0.005924905722249519,0.005924905722249519
43,-0.001138795727864334,0.001138795727864334
44,-0.0016509606380349477,-0.0016509606380349477
45,0.0026383211682013638,0.0026383211682013638
46,0.0015710891769170887,0.0015710891769170887
47,-0.001490497320012911,0.001490497320012911
48,0.0012175640459988154,0.0012175640459988154
49,0.001333740865264363,0.001333740865264363
50,0.0007050045786275115,0.0007050045786275115
51,0.0009787720418683748,0.0009787720418683748
52,0.00027356311191901165,0.00027356311191901165
53,0.005160360641053083,0.005160360641053083
54,-0.0038892548249749434,0.0038892548249749434
55,0.0017568684263299216,0.0017568684263299216
56,-0.004949864982110513,0.004949864982110513
57,0.0012925083941504787,0.0012925083941504787
58,0.008176330212540469,0.008176330212540469
59,-0.00372514582960196,0.00372514582960196
60,0.0015580554571172753,0.0015580554571172753
61,0.001321899540800213,0.001321899540800213
62,0.000388609444499084,0.000388609444499084
63,0.0033384225405615198,0.0033384225405615198
64,0.0015478072872857236,0.0015478072872857236
65,-0.000695308591294521,0.000695308591294521
66,0.001700968460835274,-0.001700968460835274
67,-0.003627697117193995,0.003627697117193995
68,-0.00030998286304967517,0.00030998286304967517
69,0.0009298080684008412,-0.0009298080684008412
70,-0.002322360821173082,0.002322360821173082
71,-0.005005557435711465,0.005005557435711465
72,0.008501107366892524,0.008501107366892524
73,-0.0029386437213347358,-0.0029386437213347358
74,0.0017063117652664807,0.0017063117652664807
75,0.006542790182043704,0.006542790182043704
76,-0.0008846961613638974,-0.0008846961613638974
77,0.00231000221156827,0.00231000221156827
78,-0.0004995382990698741,-0.0004995382990698741
79,0.01014505760747459,0.01014505760747459
80,-0.0006088810736518587,-0.0006088810736518587
81,0.008754943326077923,0.008754943326077923
82,-0.002075448765151886,0.002075448765151886
83,-0.0012100223839491455,0.0012100223839491455
84,-0.0035963309211125023,0.0035963309211125023
85,0.0001896759905102739,0.0001896759905102739
86,0.003153238387176908,0.003153238387176908
87,0.005452932046046171,0.005452932046046171
88,0.0030133013826667905,0.0030133013826667905
89,0.0017648090589652303,0.0017648090589652303
90,-0.00011244010800884804,-0.00011244010800884804
91,-0.004086059966778733,-0.004086059966778733
92,0.0083285626073413,0.0083285626073413
93,0.006341622855461604,0.006341622855461604
94,-0.0038404526585063743,0.0038404526585063743
95,-0.0005243118715832289,-0.0005243118715832289
96,0.0020599934426635646,0.0020599934426635646
97,-0.00026175424733310327,0.00026175424733310327
98,-0.0011963160382095913,0.0011963160382095913
99,0.00048676582236220454,0.00048676582236220454
100,0.0020573461552879442,0.0020573461552879442
101,-0.003770361121742977,-0.003770361121742977
102,0.007157000060250321,0.007157000060250321
103,0.0063251747033986035,0.0063251747033986035
104,0.004214980280960697,0.004214980280960697
105,0.006664087961419943,0.006664087961419943
106,0.0018285879997905893,0.0018285879997905893
