Date,Close
8/4/2017,219.52818
8/7/2017,219.26483
8/8/2017,221.6314
8/9/2017,221.6312
8/10/2017,221.19795
8/11/2017,218.65085
8/14/2017,217.96329
8/15/2017,218.71909
8/16/2017,220.44107
8/17/2017,219.6768
8/18/2017,218.68298
8/21/2017,219.37244
8/22/2017,219.77852
8/23/2017,219.75095
8/24/2017,220.6311
8/25/2017,221.92479
8/28/2017,222.24269
8/29/2017,220.85976
8/30/2017,221.39682
8/31/2017,221.97697
9/1/2017,221.52426
9/5/2017,223.31854
9/6/2017,224.46199
9/7/2017,224.23674
9/8/2017,224.23239
9/11/2017,224.79825
9/12/2017,225.35762
9/13/2017,225.5754
9/14/2017,225.61288
9/15/2017,225.15593
9/18/2017,225.1601
9/19/2017,224.92105
9/20/2017,224.91295
9/21/2017,225.68083
9/22/2017,225.98586
9/25/2017,226.50113
9/26/2017,227.49551
9/27/2017,228.04465
9/28/2017,228.27882
9/29/2017,229.55872
10/2/2017,229.6415
10/3/2017,229.1345
10/4/2017,229.78001
10/5/2017,230.36852
10/6/2017,229.96657
10/9/2017,230.1025
10/10/2017,230.55942
10/11/2017,230.70645
10/12/2017,230.85585
10/13/2017,230.9717
10/16/2017,232.0087
10/17/2017,231.43123
10/18/2017,231.48515
10/19/2017,230.8201
10/20/2017,230.90146
10/23/2017,232.68301
10/24/2017,232.09956
10/25/2017,231.87831
10/26/2017,232.52307
10/27/2017,232.71776
10/30/2017,233.2807
10/31/2017,233.74617
11/1/2017,233.57127
11/2/2017,233.90651
11/3/2017,233.37157
11/6/2017,233.1558
11/7/2017,233.48573
11/8/2017,233.03514
11/9/2017,231.83165
11/10/2017,233.45915
11/13/2017,233.3034
11/14/2017,233.07594
11/15/2017,234.59146
11/16/2017,234.70482
11/17/2017,234.86064
11/20/2017,235.0328
11/21/2017,237.13998
11/22/2017,237.35542
11/24/2017,238.82172
11/27/2017,238.85167
11/28/2017,238.45616
11/29/2017,237.90402
11/30/2017,238.05432
12/1/2017,238.77141
12/4/2017,239.88762
12/5/2017,240.47437
12/6/2017,240.80244
12/7/2017,240.90201
12/8/2017,240.1631
12/11/2017,241.91144
12/12/2017,243.67206
12/13/2017,242.6462
12/14/2017,242.27066
12/15/2017,243.15042
12/18/2017,243.24187
12/19/2017,242.80492
12/20/2017,242.91342
12/21/2017,243.45253
12/22/2017,242.65437
12/26/2017,243.98943
12/27/2017,245.72562
12/28/2017,246.52873
12/29/2017,247.93571
1/2/2018,248.64627
1/3/2018,249.19493
1/4/2018,249.07088
1/5/2018,250.76927
1/8/2018,252.53722
1/9/2018,251.69194
1/10/2018,253.67337
1/11/2018,253.88411
1/12/2018,254.6628
1/16/2018,256.80005
1/17/2018,257.4782
1/18/2018,257.23755
1/19/2018,257.51385
1/22/2018,260.4667
1/23/2018,259.1176
1/24/2018,256.2445
1/25/2018,256.5817
1/26/2018,256.77426
1/29/2018,251.38982
1/30/2018,241.43471
1/31/2018,245.29701
2/1/2018,245.74524
2/2/2018,235.65651
2/5/2018,237.01845
2/6/2018,242.3795
2/7/2018,241.81427
