Date,Close
8/4/2017,219.77968
8/7/2017,219.4039
8/8/2017,221.05891
8/9/2017,220.95406
8/10/2017,220.87907
8/11/2017,219.03516
8/14/2017,218.33194
8/15/2017,218.68188
8/16/2017,219.7531
8/17/2017,219.33424
8/18/2017,218.70467
8/21/2017,219.33876
8/22/2017,219.51538
8/23/2017,219.51698
8/24/2017,220.27318
8/25/2017,221.34132
8/28/2017,221.73918
8/29/2017,220.81367
8/30/2017,221.26068
8/31/2017,221.61726
9/1/2017,221.19385
9/5/2017,222.70552
9/6/2017,223.67395
9/7/2017,223.67119
9/8/2017,223.8894
9/11/2017,224.32712
9/12/2017,224.76775
9/13/2017,224.97603
9/14/2017,225.0694
9/15/2017,224.74167
9/18/2017,224.72505
9/19/2017,224.49156
9/20/2017,224.4296
9/21/2017,225.0403
9/22/2017,225.30247
9/25/2017,225.8114
9/26/2017,226.7175
9/27/2017,227.2494
9/28/2017,227.56471
9/29/2017,228.68346
10/2/2017,228.82703
10/3/2017,228.48985
10/4/2017,229.04774
10/5/2017,229.4755
10/6/2017,229.19136
10/9/2017,229.3538
10/10/2017,229.71793
10/11/2017,229.84203
10/12/2017,230.01651
10/13/2017,230.13943
10/16/2017,231.00719
10/17/2017,230.59726
10/18/2017,230.67241
10/19/2017,230.14449
10/20/2017,230.10626
10/23/2017,231.55402
10/24/2017,231.11264
10/25/2017,231.05823
10/26/2017,231.6351
10/27/2017,231.73546
10/30/2017,232.26714
10/31/2017,232.69759
11/1/2017,232.61343
11/2/2017,232.93842
11/3/2017,232.49702
11/6/2017,232.28629
11/7/2017,232.52408
11/8/2017,232.10768
11/9/2017,231.1279
11/10/2017,232.39172
11/13/2017,232.24637
11/14/2017,232.1146
11/15/2017,233.472
11/16/2017,233.57404
11/17/2017,233.82509
11/20/2017,234.03682
11/21/2017,235.76671
11/22/2017,236.08601
11/24/2017,237.42961
11/27/2017,237.64714
11/28/2017,237.33083
11/29/2017,236.90424
11/30/2017,236.8926
12/1/2017,237.45045
12/4/2017,238.41103
12/5/2017,239.04535
12/6/2017,239.45726
12/7/2017,239.62375
12/8/2017,239.0046
12/11/2017,240.42468
12/12/2017,241.95972
12/13/2017,241.24738
12/14/2017,241.04329
12/15/2017,241.72186
12/18/2017,241.74968
12/19/2017,241.42534
12/20/2017,241.51617
12/21/2017,241.9499
12/22/2017,241.29604
12/26/2017,242.42484
12/27/2017,243.96634
12/28/2017,244.79836
12/29/2017,246.21521
1/2/2018,246.95598
1/3/2018,247.50789
1/4/2018,247.45052
1/5/2018,248.89261
1/8/2018,250.52286
1/9/2018,249.93393
1/10/2018,251.71826
1/11/2018,251.97647
1/12/2018,252.6796
