Date,Close
8/4/2017,218.55226
8/7/2017,218.5253
8/8/2017,220.6456
8/9/2017,220.60986
8/10/2017,220.67862
8/11/2017,217.83484
8/14/2017,217.27495
8/15/2017,217.64426
8/16/2017,219.50664
8/17/2017,218.81686
8/18/2017,218.1421
8/21/2017,218.73524
8/22/2017,218.88885
8/23/2017,219.00893
8/24/2017,219.95174
8/25/2017,221.22517
8/28/2017,221.56874
8/29/2017,220.18523
8/30/2017,220.81392
8/31/2017,221.03455
9/1/2017,220.68178
9/5/2017,222.71597
9/6/2017,223.62277
9/7/2017,223.63232
9/8/2017,223.65828
9/11/2017,224.069
9/12/2017,224.56293
9/13/2017,224.78479
9/14/2017,224.86246
9/15/2017,224.3619
9/18/2017,224.38582
9/19/2017,224.02936
9/20/2017,224.08035
9/21/2017,224.86708
9/22/2017,225.14264
9/25/2017,225.80951
9/26/2017,226.78606
9/27/2017,227.30719
9/28/2017,227.59238
9/29/2017,228.89165
10/2/2017,228.80563
10/3/2017,228.42589
10/4/2017,229.04204
10/5/2017,229.4697
10/6/2017,229.12575
10/9/2017,229.3537
10/10/2017,229.70985
10/11/2017,229.86038
10/12/2017,230.05899
10/13/2017,230.15242
10/16/2017,231.24106
10/17/2017,230.51868
10/18/2017,230.79214
10/19/2017,229.89569
10/20/2017,230.07883
10/23/2017,231.82576
10/24/2017,231.09909
10/25/2017,231.2577
10/26/2017,231.70737
10/27/2017,231.83118
10/30/2017,232.50313
10/31/2017,232.9008
11/1/2017,232.76363
11/2/2017,233.14531
11/3/2017,232.46367
11/6/2017,232.34341
11/7/2017,232.58179
11/8/2017,232.08177
11/9/2017,230.95302
11/10/2017,232.69063
11/13/2017,232.20567
11/14/2017,232.36069
11/15/2017,233.84099
11/16/2017,233.76958
11/17/2017,234.18336
11/20/2017,234.21188
11/21/2017,236.40947
11/22/2017,236.405
11/24/2017,238.23578
11/27/2017,237.98892
11/28/2017,237.74799
11/29/2017,237.07253
11/30/2017,237.15175
12/1/2017,237.82372
12/4/2017,238.97958
12/5/2017,239.62991
12/6/2017,240.05115
12/7/2017,240.1236
12/8/2017,239.31007
12/11/2017,241.15779
12/12/2017,242.66318
12/13/2017,241.76274
12/14/2017,241.64136
12/15/2017,242.27936
12/18/2017,242.25961
12/19/2017,241.93375
12/20/2017,242.05354
12/21/2017,242.53952
12/22/2017,241.69582
12/26/2017,243.24297
12/27/2017,244.75162
12/28/2017,245.68887
12/29/2017,247.24881
1/2/2018,247.83133
1/3/2018,248.4608
1/4/2018,248.23393
1/5/2018,250.00278
1/8/2018,251.58119
1/9/2018,250.79332
1/10/2018,253.08455
1/11/2018,252.8372
1/12/2018,253.95192
1/16/2018,255.9497
1/17/2018,256.53696
1/18/2018,256.48676
1/19/2018,256.7304
1/22/2018,259.6434
1/23/2018,257.99997
1/24/2018,255.57616
1/25/2018,255.82062
1/26/2018,255.58972
1/29/2018,250.2537
1/30/2018,240.50758
1/31/2018,244.58893
2/1/2018,243.39513
2/2/2018,234.30542
2/5/2018,236.81096
2/6/2018,240.56566
2/7/2018,240.61647
2/8/2018,243.3042
2/9/2018,246.57584
2/12/2018,246.8382
2/13/2018,245.56116
2/14/2018,244.68872
2/15/2018,245.1156
2/16/2018,248.69406
2/20/2018,251.2846
2/21/2018,248.34729
2/22/2018,246.14145
2/23/2018,243.1394
2/26/2018,244.21237
2/27/2018,246.64496
2/28/2018,246.96593
3/1/2018,246.76201
3/2/2018,248.05109
3/5/2018,252.25034
3/6/2018,251.9791
3/7/2018,250.51399
3/8/2018,249.55136
3/9/2018,249.46616
3/12/2018,249.6338
3/13/2018,246.39413
3/14/2018,246.63936
3/15/2018,246.25308
3/16/2018,240.47662
3/19/2018,235.45999
3/20/2018,241.33168
3/21/2018,237.59705
3/22/2018,236.05058
3/23/2018,239.02371
3/26/2018,234.56827
3/27/2018,236.70937
3/28/2018,239.4451
3/29/2018,241.05913
4/2/2018,236.10797
4/3/2018,237.11407
4/4/2018,240.99953
4/5/2018,239.74744
