Date,Close
8/4/2017,234.5781
8/7/2017,234.80666
8/8/2017,234.97057
8/9/2017,235.19167
8/10/2017,235.26338
8/11/2017,236.30896
8/14/2017,235.4761
8/15/2017,236.04938
8/16/2017,234.97543
8/17/2017,235.39722
8/18/2017,236.83128
8/21/2017,235.97559
8/22/2017,236.54341
8/23/2017,236.69963
8/24/2017,236.83437
8/25/2017,237.52603
8/28/2017,237.80537
8/29/2017,237.75072
8/30/2017,238.17229
8/31/2017,237.44585
9/1/2017,237.52803
9/5/2017,237.63966
9/6/2017,237.16237
9/7/2017,236.22717
9/8/2017,237.91519
9/11/2017,237.02557
9/12/2017,237.60425
9/13/2017,238.76846
9/14/2017,238.5421
9/15/2017,239.19519
9/18/2017,239.07272
9/19/2017,241.22784
9/20/2017,240.93697
9/21/2017,243.03517
9/22/2017,242.49193
9/25/2017,242.61699
9/26/2017,241.93561
9/27/2017,242.10448
9/28/2017,242.67511
9/29/2017,243.73366
10/2/2017,244.31349
10/3/2017,244.7708
10/4/2017,244.83438
10/5/2017,244.10492
10/6/2017,245.94945
10/9/2017,247.03969
10/10/2017,246.34973
10/11/2017,246.50496
10/12/2017,246.9247
10/13/2017,246.8752
10/16/2017,246.69855
10/17/2017,246.83308
10/18/2017,247.23639
10/19/2017,246.42316
10/20/2017,248.03482
10/23/2017,249.13074
10/24/2017,250.09102
10/25/2017,251.60779
10/26/2017,252.06007
10/27/2017,252.78204
10/30/2017,252.56438
10/31/2017,254.3373
11/1/2017,255.65639
11/2/2017,255.03136
11/3/2017,257.4137
11/6/2017,256.86487
11/7/2017,258.22662
11/8/2017,259.96573
11/9/2017,260.48602
11/10/2017,260.62192
11/13/2017,260.8735
11/14/2017,263.56766
11/15/2017,261.8998
11/16/2017,260.04553
11/17/2017,260.25555
11/20/2017,259.78998
11/21/2017,254.92621
11/22/2017,246.22452
11/24/2017,250.46764
11/27/2017,247.6917
11/28/2017,240.1289
11/29/2017,243.311
11/30/2017,244.8553
12/1/2017,245.16876
12/4/2017,248.00705
12/5/2017,250.4914
12/6/2017,250.7389
12/7/2017,249.86287
12/8/2017,249.15265
12/11/2017,249.55754
12/12/2017,252.88496
12/13/2017,255.1412
12/14/2017,252.61404
12/15/2017,251.05867
12/18/2017,248.00726
12/19/2017,249.19577
12/20/2017,251.08946
12/21/2017,251.40233
12/22/2017,251.44147
12/26/2017,252.54555
12/27/2017,256.2563
12/28/2017,255.81392
12/29/2017,254.9343
1/2/2018,254.04134
1/3/2018,253.89677
1/4/2018,254.07034
1/5/2018,251.079
1/8/2018,251.68785
1/9/2018,250.8554
1/10/2018,245.56393
1/11/2018,241.4985
1/12/2018,246.67561
1/16/2018,241.8975
1/17/2018,242.00957
1/18/2018,243.99994
1/19/2018,239.23521
1/22/2018,242.38359
1/23/2018,243.69691
1/24/2018,245.41455
1/25/2018,240.8672
1/26/2018,242.5823
1/29/2018,245.24156
1/30/2018,244.01659
1/31/2018,246.16376
2/1/2018,245.32713
2/2/2018,247.40295
2/5/2018,249.46808
2/6/2018,249.7247
2/7/2018,248.88463
2/8/2018,247.36038
2/9/2018,247.47652
2/12/2018,244.50487
2/13/2018,245.23285
2/14/2018,246.85138
2/15/2018,246.81557
2/16/2018,245.3397
2/20/2018,245.86264
2/21/2018,244.27007
2/22/2018,243.98114
2/23/2018,246.4593
2/26/2018,246.819
2/27/2018,247.03258
2/28/2018,249.15529
3/1/2018,251.03879
3/2/2018,251.83925
3/5/2018,252.22572
3/6/2018,250.96774
3/7/2018,252.16095
3/8/2018,251.82104
3/9/2018,251.45139
3/12/2018,253.09015
3/13/2018,252.29965
3/14/2018,253.13293
3/15/2018,252.57565
3/16/2018,252.20741
3/19/2018,249.74438
3/20/2018,252.74385
3/21/2018,250.84312
3/22/2018,253.33769
3/23/2018,253.96086
3/26/2018,254.30786
3/27/2018,256.25024
3/28/2018,256.1735
3/29/2018,257.12198
4/2/2018,257.4447
4/3/2018,257.88184
4/4/2018,257.2516
4/5/2018,257.96896
4/6/2018,257.59946
4/9/2018,257.2542
4/10/2018,256.4177
4/11/2018,256.81982
4/12/2018,255.28996
4/13/2018,255.81386
4/16/2018,252.60597
4/17/2018,253.34688
4/18/2018,251.10683
4/19/2018,252.45845
4/20/2018,252.319
4/23/2018,252.81537
4/24/2018,251.97423
4/25/2018,253.85011
4/26/2018,255.44377
4/27/2018,257.4832
