Date,Close
8/4/2017,220.82834
8/7/2017,220.53407
8/8/2017,220.55896
8/9/2017,222.25983
8/10/2017,221.57826
8/11/2017,221.18506
8/14/2017,221.60442
8/15/2017,221.62346
8/16/2017,221.8469
8/17/2017,222.71733
8/18/2017,223.83339
8/21/2017,224.17984
8/22/2017,223.01172
8/23/2017,223.70123
8/24/2017,223.7046
8/25/2017,223.50626
8/28/2017,225.41742
8/29/2017,226.06863
8/30/2017,226.2709
8/31/2017,226.34392
9/1/2017,226.6985
9/5/2017,227.16951
9/6/2017,227.41417
9/7/2017,227.53716
9/8/2017,227.08873
9/11/2017,227.13635
9/12/2017,226.75385
9/13/2017,226.84113
9/14/2017,227.52463
9/15/2017,227.74234
9/18/2017,228.42438
9/19/2017,229.29295
9/20/2017,229.7922
9/21/2017,230.13486
9/22/2017,231.35966
9/25/2017,231.26234
9/26/2017,231.05841
9/27/2017,231.6157
9/28/2017,231.94937
9/29/2017,231.70335
10/2/2017,231.95952
10/3/2017,232.22859
10/4/2017,232.38394
10/5/2017,232.59628
10/6/2017,232.68256
10/9/2017,233.70047
10/10/2017,233.00447
10/11/2017,233.38759
10/12/2017,232.46484
10/13/2017,232.699
10/16/2017,234.22636
10/17/2017,233.52678
10/18/2017,233.87338
10/19/2017,234.1629
10/20/2017,234.27518
10/23/2017,234.96162
10/24/2017,235.3098
10/25/2017,235.23961
10/26/2017,235.61902
10/27/2017,234.95047
10/30/2017,234.90604
10/31/2017,235.0654
11/1/2017,234.59375
11/2/2017,233.60104
11/3/2017,235.17198
11/6/2017,234.57347
11/7/2017,234.91766
11/8/2017,236.2067
11/9/2017,236.10089
11/10/2017,236.63982
11/13/2017,236.62068
11/14/2017,238.68181
11/15/2017,238.66101
11/16/2017,240.52989
11/17/2017,240.26337
11/20/2017,240.15874
11/21/2017,239.51007
11/22/2017,239.55547
11/24/2017,240.1506
11/27/2017,241.22751
11/28/2017,241.87286
11/29/2017,242.32625
11/30/2017,242.40796
12/1/2017,241.66829
12/4/2017,243.39024
12/5/2017,244.73314
12/6/2017,244.0454
12/7/2017,244.02635
12/8/2017,244.48825
12/11/2017,244.46138
12/12/2017,244.23456
12/13/2017,244.33475
12/14/2017,244.75018
12/15/2017,243.97168
12/18/2017,245.43904
12/19/2017,246.7858
12/20/2017,247.77736
12/21/2017,249.34103
12/22/2017,249.92004
12/26/2017,250.5859
12/27/2017,250.39635
12/28/2017,252.04335
12/29/2017,253.54172
1/2/2018,252.92067
1/3/2018,255.09737
1/4/2018,254.83797
1/5/2018,255.94844
1/8/2018,257.8506
1/9/2018,258.46927
1/10/2018,258.5298
1/11/2018,258.71518
1/12/2018,261.3861
1/16/2018,259.98422
1/17/2018,257.7215
1/18/2018,257.7409
1/19/2018,257.35867
1/22/2018,252.42001
1/23/2018,243.23923
1/24/2018,246.66678
1/25/2018,245.03572
1/26/2018,237.08052
1/29/2018,239.59464
1/30/2018,242.15533
1/31/2018,242.56325
2/1/2018,245.459
2/2/2018,248.41078
2/5/2018,248.87793
2/6/2018,247.88298
2/7/2018,247.02376
2/8/2018,247.32063
2/9/2018,250.60474
2/12/2018,253.15137
2/13/2018,250.6543
2/14/2018,248.6116
2/15/2018,245.49144
2/16/2018,246.34227
2/20/2018,248.53189
2/21/2018,248.99693
2/22/2018,248.9803
2/23/2018,250.09995
2/26/2018,253.97784
2/27/2018,253.96823
2/28/2018,252.81866
3/1/2018,251.80374
3/2/2018,251.52068
3/5/2018,251.65372
3/6/2018,248.66264
3/7/2018,248.86325
3/8/2018,248.28728
3/9/2018,242.92319
3/12/2018,238.3626
3/13/2018,243.35478
3/14/2018,239.59038
3/15/2018,238.84387
3/16/2018,241.22864
3/19/2018,236.8622
3/20/2018,239.30765
3/21/2018,241.38507
3/22/2018,243.08595
3/23/2018,238.74307
3/26/2018,239.75232
3/27/2018,242.90393
3/28/2018,241.87503
3/29/2018,243.64238
4/2/2018,243.15874
4/3/2018,244.93703
4/4/2018,247.27261
4/5/2018,247.63118
4/6/2018,246.6824
4/9/2018,244.99727
4/10/2018,244.91246
4/11/2018,242.03575
4/12/2018,242.33684
4/13/2018,244.20566
4/16/2018,244.32397
4/17/2018,242.78606
4/18/2018,243.1746
4/19/2018,241.80219
4/20/2018,241.30957
4/23/2018,243.8389
4/24/2018,244.5334
4/25/2018,244.6326
4/26/2018,246.75392
4/27/2018,248.8914
4/30/2018,249.7899
5/1/2018,250.13583
5/2/2018,248.84056
5/3/2018,249.77666
5/4/2018,249.58334
5/7/2018,249.03992
5/8/2018,250.60156
5/9/2018,250.01033
5/10/2018,250.63184
5/11/2018,250.23167
5/14/2018,249.74956
5/15/2018,247.28984
5/16/2018,249.97752
5/17/2018,248.6099
5/18/2018,250.68338
5/21/2018,251.74821
5/22/2018,252.04662
5/23/2018,254.00531
5/24/2018,254.15024
5/25/2018,254.9534
5/29/2018,255.35898
5/30/2018,255.71767
5/31/2018,255.06956
6/1/2018,255.62297
6/4/2018,255.33403
6/5/2018,254.8711
6/6/2018,253.99199
6/7/2018,254.3025
6/8/2018,252.87509
6/11/2018,253.19699
6/12/2018,250.1758
6/13/2018,250.51062
6/14/2018,248.59303
6/15/2018,249.65388
6/18/2018,249.86543
6/19/2018,250.31425
6/20/2018,249.59811
6/21/2018,251.37695
6/22/2018,253.2766
6/25/2018,255.4203
6/26/2018,256.4528
6/27/2018,255.06609
6/28/2018,257.17273
6/29/2018,257.42737
7/2/2018,257.30948
7/3/2018,258.25
7/5/2018,258.75595
7/6/2018,257.95926
7/9/2018,257.714
7/10/2018,258.10638
7/11/2018,259.22577
7/12/2018,261.1932
7/13/2018,260.78488
7/16/2018,259.3551
7/17/2018,258.16928
7/18/2018,259.18356
7/19/2018,258.74228
7/20/2018,259.9349
7/23/2018,260.92722
7/24/2018,261.85754
7/25/2018,262.74557
7/26/2018,262.78867
7/27/2018,262.56726
7/30/2018,261.04816
7/31/2018,260.1192
8/1/2018,261.44467
8/2/2018,259.67743
8/3/2018,261.45328
8/6/2018,262.2624
8/7/2018,262.84793
8/8/2018,263.50146
8/9/2018,263.46988
8/10/2018,263.22968
8/13/2018,264.63773
8/14/2018,266.52588
8/15/2018,266.76718
8/16/2018,268.16013
8/17/2018,267.31644
8/20/2018,267.37708
8/21/2018,266.96057
8/22/2018,266.28662
8/23/2018,265.50583
8/24/2018,264.9556
8/27/2018,265.27322
8/28/2018,266.0075
8/29/2018,266.09012
8/30/2018,267.539
8/31/2018,267.67413
9/4/2018,266.51172
9/5/2018,267.79596
9/6/2018,268.06213
9/7/2018,270.03522
9/10/2018,269.91257
9/11/2018,269.20605
9/12/2018,268.9936
9/13/2018,268.24567
9/14/2018,268.8503
9/17/2018,268.8405
9/18/2018,269.66382
9/19/2018,269.5595
9/20/2018,269.73184
9/21/2018,267.88834
9/24/2018,266.50098
9/25/2018,266.3644
9/26/2018,265.9046
9/27/2018,258.4497
9/28/2018,253.20052
10/1/2018,255.69402
10/2/2018,254.08992
10/3/2018,258.71475
10/4/2018,258.8326
10/5/2018,255.8318
10/8/2018,255.78735
10/9/2018,254.77487
10/10/2018,253.58759
10/11/2018,246.88869
10/12/2018,250.25581
10/15/2018,246.23018
10/16/2018,244.83652
10/17/2018,247.66446
10/18/2018,249.8407
10/19/2018,252.26828
10/22/2018,251.28046
10/23/2018,252.72525
10/24/2018,254.2874
10/25/2018,259.1848
10/26/2018,259.08374
10/29/2018,257.16467
10/30/2018,253.06563
10/31/2018,252.46207
11/1/2018,250.71385
11/2/2018,252.6802
11/5/2018,253.09094
11/6/2018,249.42357
11/7/2018,245.42802
11/8/2018,245.89145
11/9/2018,244.25443
11/12/2018,247.36426
11/13/2018,247.99332
11/14/2018,253.00539
11/15/2018,252.83653
11/16/2018,254.55719
11/19/2018,257.8018
11/20/2018,250.88483
11/21/2018,250.49446
11/23/2018,245.32245
11/26/2018,245.29875
11/27/2018,244.9411
11/28/2018,245.69281
11/29/2018,245.51239
11/30/2018,241.69334
12/3/2018,237.65857
12/4/2018,237.18689
12/6/2018,233.92589
12/7/2018,230.46469
12/10/2018,226.22914
12/11/2018,220.98462
12/12/2018,229.23204
12/13/2018,230.2152
